/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_092.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_092.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_092.jpg,-0.1588235,0,0,4.0081
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_217.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_217.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_217.jpg,-0.1588235,0,0,3.951934
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_351.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_351.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_351.jpg,-0.1588235,0,0,3.904422
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_479.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_479.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_479.jpg,-0.1588235,0,0,3.849714
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_609.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_609.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_609.jpg,-0.1588235,0.3888595,0,4.200262
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_729.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_729.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_729.jpg,-0.1529412,0.02762318,0,4.336884
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_799.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_799.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_799.jpg,-0.1352941,0.2371824,0,4.524946
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_916.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_916.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_916.jpg,-0.1235294,0.5889709,0,5.184585
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_28_988.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_28_988.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_28_988.jpg,-0.09411765,0.7994692,0,5.724166
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/center_2018_11_06_23_28_29_114.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/left_2018_11_06_23_28_29_114.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/center_three_laps/IMG/right_2018_11_06_23_28_29_114.jpg,-0.07647059,1,0,7.070988
