/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_05_503.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_05_503.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_05_503.jpg,0,0,0,5.577249E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_05_617.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_05_617.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_05_617.jpg,0,0,0,5.594908E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_05_734.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_05_734.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_05_734.jpg,0,0,0,5.504564E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_05_860.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_05_860.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_05_860.jpg,0,0,0,5.625551E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_05_927.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_05_927.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_05_927.jpg,0,0,0,5.47875E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_06_056.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_06_056.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_06_056.jpg,0,0,0,5.56421E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_06_175.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_06_175.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_06_175.jpg,0,0,0,5.605609E-05
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_06_329.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_06_329.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_06_329.jpg,0,0.3661015,0,0.4002684
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_06_446.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_06_446.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_06_446.jpg,-0.2647059,0.7071512,0,1.045148
/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/center_2018_11_08_00_27_06_542.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/left_2018_11_08_00_27_06_542.jpg,/home/prombo/car/CarND-Behavioral-Cloning-P3/collected_data/final_turn/IMG/right_2018_11_08_00_27_06_542.jpg,-0.4,0.7059031,0,2.334345
